VIN,Predicted_Optimized_Performance
VIN00091,79.29528305383975
VIN00091,79.31620625764656
VIN00091,79.27677315253631
VIN00092,79.28411261348452
VIN00092,79.29986749031404
VIN00092,79.28243986761902
VIN00092,79.28020424688675
VIN00092,79.29114684932857
VIN00092,79.29112473915659
VIN00092,79.2899460012656
VIN00092,79.27715968914043
VIN00092,79.27583284508451
VIN00092,79.28187641432218
VIN00092,79.28058997500312
VIN00093,79.28390042794473
VIN00093,79.29140500640754
VIN00093,79.29232316651846
VIN00093,79.2798203782186
VIN00093,79.28073990506756
VIN00093,79.28450039335215
VIN00093,79.27611510576465
VIN00093,79.26122741622457
VIN00093,79.27263774884598
VIN00093,79.286055157593
VIN00093,79.27770869103792
VIN00094,79.29028669035311
VIN00094,79.29357527378882
VIN00094,79.32428890638494
VIN00094,79.29035512193683
VIN00094,79.28415259455026
VIN00094,79.31853657882981
VIN00094,79.2998328972436
VIN00094,79.28245895337196
VIN00094,79.26449788926617
VIN00094,79.29609410967306
VIN00094,79.27534621060116
VIN00095,79.35258805253764
VIN00095,79.32801303601448
VIN00095,79.38636170028595
VIN00095,79.33877362919922
VIN00095,79.31514358360364
VIN00095,79.37671403000577
VIN00095,79.34599174446205
VIN00095,79.33274443473682
VIN00095,79.35235042502147
VIN00095,79.33051141475852
VIN00095,79.27947647403086
VIN00096,79.30608895711482
VIN00096,79.30148134376309
VIN00096,79.29860092064821
VIN00096,79.29075528427114
VIN00096,79.31049823247328
VIN00096,79.31535526209656
VIN00096,79.33121416643404
VIN00096,79.30757419192561
VIN00096,79.29955293044098
VIN00096,79.2890208647909
VIN00096,79.28402665305164
VIN00097,79.2959422901569
VIN00097,79.2878293152615
VIN00097,79.29339799736651
VIN00097,79.28819195156093
VIN00097,79.29623375833364
VIN00097,79.28788654851671
VIN00097,79.27080779398246
VIN00097,79.29044835854494
VIN00097,79.3018153715414
VIN00097,79.27311269163698
VIN00097,79.2784398435863
VIN00098,79.27538508810848
VIN00098,79.28403615651337
VIN00098,79.26636242110516
VIN00098,79.28997574665227
VIN00098,79.26679758815158
VIN00098,79.2797980268643
VIN00098,79.26210411991151
VIN00098,79.26798217691825
VIN00098,79.27232025367191
VIN00098,79.27117204180276
VIN00098,79.27161721519816
VIN00099,79.25336594332204
VIN00099,79.26399758918768
VIN00099,79.2669916324726
VIN00099,79.24199869219639
VIN00099,79.21844905820949
VIN00099,79.23464366463351
VIN00099,79.2683165854571
VIN00099,79.23052081402143
VIN00099,79.24419387903122
VIN00099,79.23017313964628
VIN00099,79.26742707555863
VIN00100,79.37767108073497
VIN00100,79.36590771223887
VIN00100,79.38437241888444
VIN00100,79.39133563502857
VIN00100,79.35899585527491
VIN00100,79.40623999835296
VIN00100,79.36343035514298
VIN00100,79.34751692443248
VIN00100,79.38604948288706
VIN00100,79.38115394489124
VIN00100,79.38617186378467
VIN00101,79.26776172403207
VIN00101,79.25174374818617
VIN00101,79.27138564457461
VIN00101,79.25983537128089
VIN00101,79.2725219347023
VIN00101,79.26760184662048
VIN00101,79.24756383209463
VIN00101,79.28111207868405
VIN00101,79.26277606868565
VIN00101,79.26364307918143
VIN00101,79.25834104780664
VIN00102,79.30770927127246
VIN00102,79.29312554359562
VIN00102,79.31657749513384
VIN00102,79.32866930179247
VIN00102,79.337075025095
VIN00102,79.31100094275517
VIN00102,79.30312814653654
VIN00102,79.31149664435674
VIN00102,79.29474954559996
VIN00102,79.28694652579527
VIN00102,79.31071533719394
VIN00103,79.29724236300416
VIN00103,79.29613353331607
VIN00103,79.30551627214761
VIN00103,79.30019198054639
VIN00103,79.29561441070008
VIN00103,79.2854433913391
VIN00103,79.30139199339028
VIN00103,79.29616465251618
VIN00103,79.29478541129828
VIN00103,79.28692507578518
VIN00103,79.29335462694482
VIN00104,79.27380034350956
VIN00104,79.28532795901734
VIN00104,79.26284717679833
VIN00104,79.28289556332146
VIN00104,79.27167845006103
VIN00104,79.25768375090199
VIN00104,79.26687142399048
VIN00104,79.27786622967506
VIN00104,79.27751700241102
VIN00104,79.280031769258
VIN00104,79.2593239014815
VIN00105,79.23076921868692
VIN00105,79.23941111151699
VIN00105,79.24330555721538
VIN00105,79.23202613079717
VIN00105,79.24113618422969
VIN00105,79.22121105046931
VIN00105,79.22928054762436
VIN00105,79.21421531845174
VIN00105,79.21760002579614
VIN00105,79.24285639336931
VIN00105,79.22709709475794
VIN00106,79.30850675354547
VIN00106,79.31648029932704
VIN00106,79.30182560619095
VIN00106,79.30767034089746
VIN00106,79.31174748772044
VIN00106,79.31794515135621
VIN00106,79.31716570294206
VIN00106,79.29513678763287
VIN00106,79.30622217354075
VIN00106,79.29363618225273
VIN00106,79.32845668990478
VIN00107,79.25978751674708
VIN00107,79.2658607486306
VIN00107,79.2637351872642
VIN00107,79.26252890709178
VIN00107,79.25346836151283
VIN00107,79.24148147396879
VIN00107,79.24005105759535
VIN00107,79.24535801637127
VIN00107,79.25845791072483
VIN00107,79.2491517446765
VIN00107,79.24370560071183
VIN00108,79.27090304321935
VIN00108,79.27454277441005
VIN00108,79.27936708121227
VIN00108,79.268125589153
VIN00108,79.26606301699177
VIN00108,79.26721810211065
VIN00108,79.2577550340456
VIN00108,79.26817937772707
VIN00108,79.27809740676626
VIN00108,79.26221725184895
VIN00108,79.28171532723468
VIN00109,79.37062837716637
VIN00109,79.40221203880432
VIN00109,79.40424080099613
VIN00109,79.35154309412083
VIN00109,79.36491618169659
VIN00109,79.35922777898082
VIN00109,79.34981478893161
VIN00109,79.35966887776551
VIN00109,79.402756374997
VIN00109,79.33489650529613
VIN00109,79.34211119323184
VIN00110,79.3152000951333
VIN00110,79.30199050703543
VIN00110,79.34224142252603
VIN00110,79.33843148700747
VIN00110,79.33783415170595
VIN00110,79.31698134227334
VIN00110,79.32942430925188
VIN00110,79.30599115324337
VIN00110,79.30400129872825
VIN00110,79.31531078621826
VIN00110,79.29917904432432
VIN00111,79.25991721034141
VIN00111,79.23147018861431
VIN00111,79.23319135106955
VIN00111,79.23630075204315
VIN00111,79.27819805402906
VIN00111,79.28719240340337
VIN00111,79.24973716752142
VIN00111,79.29408478877123
VIN00111,79.25261966252366
VIN00111,79.2283570304335
VIN00111,79.26753073598879
VIN00112,79.30687212083716
VIN00112,79.30697472625239
VIN00112,79.34486258851639
VIN00112,79.33712067851927
VIN00112,79.29664905252609
VIN00112,79.29433672471926
VIN00112,79.28097882003074
VIN00112,79.32896795097874
VIN00112,79.34491553989285
VIN00112,79.31656182954013
VIN00112,79.34726607585007
VIN00113,79.33562258068282
VIN00113,79.33390301762763
VIN00113,79.35892124180594
VIN00113,79.34036937756112
VIN00113,79.31894837514734
VIN00113,79.33117870421374
VIN00113,79.30923906232915
VIN00113,79.32324391422456
VIN00113,79.3544232781792
VIN00113,79.32079094605318
VIN00113,79.3539136416163
VIN00114,79.27835097589126
VIN00114,79.29097332936796
VIN00114,79.28118436262231
VIN00114,79.28392005186682
VIN00114,79.26625826716987
VIN00114,79.2880994892451
VIN00114,79.26617931448827
VIN00114,79.27594619465755
VIN00114,79.26641877296773
VIN00114,79.27577519568426
VIN00114,79.26493129492549
VIN00115,79.32002834702061
VIN00115,79.31875107641449
VIN00115,79.30951030410118
VIN00115,79.31559087377701
VIN00115,79.311951931063
VIN00115,79.3253707758593
VIN00115,79.31622138914112
VIN00115,79.31756316339602
VIN00115,79.30839791748706
VIN00115,79.32445993735213
VIN00115,79.32837621021442
VIN00116,79.3728437424128
VIN00116,79.4020394133865
VIN00116,79.3433134039096
VIN00116,79.37321371672675
VIN00116,79.35736730941706
VIN00116,79.38570196807798
VIN00116,79.38047927854247
VIN00116,79.36884948562358
VIN00116,79.34681150330891
VIN00116,79.36812792662427
VIN00116,79.35610467461677
VIN00117,79.33355663718382
VIN00117,79.35225752896237
VIN00117,79.33447900826226
VIN00117,79.32783611322871
VIN00117,79.34482677524814
VIN00117,79.31955171143971
VIN00117,79.30563285313437
VIN00117,79.35408506660691
VIN00117,79.34972385964285
VIN00117,79.32402911844618
VIN00117,79.33947557335107
VIN00118,79.29428388842125
VIN00118,79.28302891920859
VIN00118,79.28929052126016
VIN00118,79.28763288803906
VIN00118,79.29316194000074
VIN00118,79.29112825717836
VIN00118,79.2812529523275
VIN00118,79.28674397779015
VIN00118,79.26618747519156
VIN00118,79.28966064863555
VIN00118,79.2845749230023
VIN00119,79.26321503202408
VIN00119,79.2447079558308
VIN00119,79.248864190326
VIN00119,79.26014116885447
VIN00119,79.27318799987222
VIN00119,79.26177340810688
VIN00119,79.25621167287979
VIN00119,79.25332036604654
VIN00119,79.24035688762503
VIN00119,79.25640893702412
VIN00119,79.27204151662254
VIN00120,79.30309312309686
VIN00120,79.30444287212521
VIN00120,79.2936407245431
VIN00120,79.29292424495284
VIN00120,79.30537815863603
VIN00120,79.28782778371517
VIN00120,79.29944287471814
VIN00120,79.30366809257735
VIN00120,79.28963443932044
VIN00120,79.29257939996783
VIN00120,79.29757553700786
VIN00121,79.28609531452518
VIN00121,79.28240263478993
VIN00121,79.27709154832121
VIN00121,79.29007567969732
VIN00121,79.29318217428832
VIN00121,79.268113847758
VIN00121,79.2844585218569
VIN00121,79.28389363555117
VIN00121,79.27513145075977
VIN00121,79.28416049924603
VIN00121,79.26437715196788
VIN00122,79.27675162429058
VIN00122,79.27598952728577
VIN00122,79.27624756576962
VIN00122,79.28215071098829
VIN00122,79.29006829202727
VIN00122,79.2673558851997
VIN00122,79.25939968011302
VIN00122,79.27141738619846
VIN00122,79.27129676790521
VIN00122,79.24686256000712
VIN00122,79.24274306529502
VIN00123,79.29348133313992
VIN00123,79.29786971024969
VIN00123,79.29956566694314
VIN00123,79.29748236685089
VIN00123,79.29851348700794
VIN00123,79.28780241186148
VIN00123,79.29408740697217
VIN00123,79.28578640260686
VIN00123,79.27892846921051
VIN00123,79.27607398197908
VIN00123,79.2982955074085
VIN00124,79.2983646130476
VIN00124,79.29538762900353
VIN00124,79.31552200510043
VIN00124,79.30457064263136
VIN00124,79.30646025548282
VIN00124,79.29875956821617
VIN00124,79.29120570719714
VIN00124,79.30191579918112
VIN00124,79.2880317199991
VIN00124,79.30916880703882
VIN00124,79.28058422022268
VIN00125,79.26937183859955
VIN00125,79.26313265983352
VIN00125,79.24956645883633
VIN00125,79.2479626031242
VIN00125,79.24867602008273
VIN00125,79.26944109213893
VIN00125,79.27168297114267
VIN00125,79.26625381681733
VIN00125,79.2480267250734
VIN00125,79.25819007459741
VIN00125,79.25730230508405
VIN00126,79.29399819893608
VIN00126,79.2984797781259
VIN00126,79.29472097652027
VIN00126,79.29702070391936
VIN00126,79.2979174980527
VIN00126,79.2912052304024
VIN00126,79.28884670007689
VIN00126,79.28117287270808
VIN00126,79.29589387943896
VIN00126,79.29481678809552
VIN00126,79.2825171922076
VIN00127,79.28577586049566
VIN00127,79.2873889746548
VIN00127,79.3002196828055
VIN00127,79.28741620844487
VIN00127,79.27188242101388
VIN00127,79.27689121232552
VIN00127,79.2709144049618
VIN00127,79.27397507642642
VIN00127,79.26502416603127
VIN00127,79.28654629823853
VIN00127,79.27532336944061
VIN00128,79.25534990663625
VIN00128,79.27827846891148
VIN00128,79.25501848388228
VIN00128,79.24439066702173
VIN00128,79.24592465157251
VIN00128,79.2526021241554
VIN00128,79.24665297575635
VIN00128,79.25974223008288
VIN00128,79.25210721427263
VIN00128,79.24282061460563
VIN00128,79.26033366537004
VIN00129,79.33090702638711
VIN00129,79.2769501619838
VIN00129,79.2927840978063
VIN00129,79.36013008655168
VIN00129,79.3166873178428
VIN00129,79.34891758749087
VIN00129,79.34253853237999
VIN00129,79.29718302787478
VIN00129,79.34711178422243
VIN00129,79.34340667572575
VIN00129,79.32935918917572
VIN00130,79.30676978033551
VIN00130,79.26782323524301
VIN00130,79.29010509457909
VIN00130,79.28783313009643
VIN00130,79.29515192127498
VIN00130,79.26402646600071
VIN00130,79.3116563178388
VIN00130,79.34575983226819
VIN00130,79.36591893104459
VIN00130,79.26050369804015
VIN00130,79.27262244573414
VIN00131,79.32288952014527
VIN00131,79.32976116875288
VIN00131,79.33049095214022
VIN00131,79.32122783863488
VIN00131,79.34091657753497
VIN00131,79.31369567479867
VIN00131,79.31506885951063
VIN00131,79.32348938665798
VIN00131,79.3241194862815
VIN00131,79.32114581927438
VIN00131,79.3121063444308
VIN00132,79.3363718541358
VIN00132,79.32469621746044
VIN00132,79.3569796363111
VIN00132,79.32801455395303
VIN00132,79.30194841305511
VIN00132,79.30293391640416
VIN00132,79.3571837696801
VIN00132,79.30948448572285
VIN00132,79.31792736837222
VIN00132,79.30451475203407
VIN00132,79.32823111081335
VIN00133,79.30149497981613
VIN00133,79.29432603837037
VIN00133,79.2859596553391
VIN00133,79.29042894189858
VIN00133,79.29663436575825
VIN00133,79.28002113364734
VIN00133,79.3139031816362
VIN00133,79.30747125410075
VIN00133,79.30961746568346
VIN00133,79.30298507879733
VIN00133,79.27669947693978
VIN00134,79.34623931095236
VIN00134,79.35535338557277
VIN00134,79.33883834255968
VIN00134,79.32090815160363
VIN00134,79.38031891111609
VIN00134,79.3356171472125
VIN00134,79.35807812772434
VIN00134,79.3296592242006
VIN00134,79.37510426360926
VIN00134,79.37077486152285
VIN00134,79.32714821711131
VIN00135,79.24925148621939
VIN00135,79.24203825676187
VIN00135,79.25564832429987
VIN00135,79.24192779177086
VIN00135,79.2485341018125
VIN00135,79.22976907115034
VIN00135,79.23361302399645
VIN00135,79.25224334544295
VIN00135,79.24834539425969
VIN00135,79.23267440942722
VIN00135,79.25174440451674
VIN00136,79.29184464214693
VIN00136,79.28360920005683
VIN00136,79.27570507088241
VIN00136,79.28419277000766
VIN00136,79.30154629788102
VIN00136,79.2791206037168
VIN00136,79.28897024039863
VIN00136,79.30048820241352
VIN00136,79.28379392964078
VIN00136,79.2974658894775
VIN00136,79.29021527280089
VIN00137,79.34934169481542
VIN00137,79.330261263825
VIN00137,79.33045927869027
VIN00137,79.36229360636814
VIN00137,79.34628022247877
VIN00137,79.33043816187457
VIN00137,79.3620274415514
VIN00137,79.3873947248217
VIN00137,79.36760355711408
VIN00137,79.37326485764991
VIN00137,79.29714737454312
VIN00138,79.28554074859319
VIN00138,79.2890370775118
VIN00138,79.28327585346888
VIN00138,79.29459306288037
VIN00138,79.27607491539887
VIN00138,79.2767177345083
VIN00138,79.29329292685091
VIN00138,79.28941600973936
VIN00138,79.27857281899641
VIN00138,79.25932379583479
VIN00138,79.26483924877202
VIN00139,79.27174991688202
VIN00139,79.28091969613648
VIN00139,79.26348776301718
VIN00139,79.26506419984261
VIN00139,79.2694098385257
VIN00139,79.27266951027615
VIN00139,79.25563160053827
VIN00139,79.26390252954621
VIN00139,79.2689880382961
VIN00139,79.26547298242184
VIN00139,79.27895414565165
VIN00140,79.32050482514487
VIN00140,79.3154963782617
VIN00140,79.3143503713562
VIN00140,79.30092037244715
VIN00140,79.33071479595031
VIN00140,79.31579946146469
VIN00140,79.3197111086625
VIN00140,79.30500804282964
VIN00140,79.30665581253028
VIN00140,79.3114405075515
VIN00140,79.31795429950351
VIN00141,79.28071412125163
VIN00141,79.27343946943286
VIN00141,79.27067600221903
VIN00141,79.28659747818965
VIN00141,79.26676212827493
VIN00141,79.26069821244391
VIN00141,79.2805739923052
VIN00141,79.27423978006703
VIN00141,79.27082546999956
VIN00141,79.28154720308193
VIN00141,79.28096868768712
VIN00142,79.26673040925495
VIN00142,79.26903390957703
VIN00142,79.27857288883403
VIN00142,79.25912410973842
VIN00142,79.26826292175436
VIN00142,79.25882558807818
VIN00142,79.26391068041822
VIN00142,79.2701895806484
VIN00142,79.26063815986969
VIN00142,79.25694748559278
VIN00142,79.25283261376703
VIN00143,79.28987941808988
VIN00143,79.29343569406082
VIN00143,79.28562151727256
VIN00143,79.27683968127319
VIN00143,79.29553803375906
VIN00143,79.27963918212508
VIN00143,79.29389045629203
VIN00143,79.27988430009853
VIN00143,79.27689354016916
VIN00143,79.29648663739526
VIN00143,79.28643138326304
VIN00144,79.27316053736352
VIN00144,79.28470377760348
VIN00144,79.28143903580225
VIN00144,79.28216223467136
VIN00144,79.2833565199695
VIN00144,79.25083573687151
VIN00144,79.26912585091635
VIN00144,79.29173144957497
VIN00144,79.27081031687038
VIN00144,79.25005257206966
VIN00144,79.27752147153807
VIN00145,79.21545619388267
VIN00145,79.22731711359545
VIN00145,79.21364519156076
VIN00145,79.2024941540143
VIN00145,79.19386665486923
VIN00145,79.21395934451338
VIN00145,79.21713808888329
VIN00145,79.22768712192656
VIN00145,79.1947656886028
VIN00145,79.23692220199261
VIN00145,79.19684601079595
VIN00146,79.3245174888307
VIN00146,79.30783130438519
VIN00146,79.33653555635011
VIN00146,79.3061637052441
VIN00146,79.33779800937728
VIN00146,79.33507011578432
VIN00146,79.31522629557058
VIN00146,79.36373240958282
VIN00146,79.30555485379261
VIN00146,79.31036822144709
VIN00146,79.33422800461769
VIN00147,79.34410930995247
VIN00147,79.34451737846807
VIN00147,79.33035596206393
VIN00147,79.33729437263783
VIN00147,79.37824894276275
VIN00147,79.34540992300428
VIN00147,79.35569472031521
VIN00147,79.30160942198599
VIN00147,79.34781050070589
VIN00147,79.31163534187344
VIN00147,79.37416778989888
VIN00148,79.29276155227541
VIN00148,79.31023580097285
VIN00148,79.30612683082157
VIN00148,79.28793592159828
VIN00148,79.30177703959906
VIN00148,79.30042043619274
VIN00148,79.31032094434615
VIN00148,79.30279621509625
VIN00148,79.29536311478137
VIN00148,79.2719197986335
VIN00148,79.30495826923173
VIN00149,79.28100991063529
VIN00149,79.27401964240539
VIN00149,79.28207309237398
VIN00149,79.28339718938264
VIN00149,79.26824188334028
VIN00149,79.29096247653679
VIN00149,79.25999201899442
VIN00149,79.27448433360031
VIN00149,79.26836375772736
VIN00149,79.27854384974526
VIN00149,79.25842056007936
VIN00150,79.30527777027677
VIN00150,79.3170637955907
VIN00150,79.29698983843515
VIN00150,79.28498706794925
VIN00150,79.32391993487029
VIN00150,79.29469217664037
VIN00150,79.33683426993146
VIN00150,79.32242505448109
VIN00150,79.33063185588695
VIN00150,79.27826424568148
VIN00150,79.28121107449608
VIN00151,79.27385670038335
VIN00151,79.2566776644425
VIN00151,79.2895528267653
VIN00151,79.2772421388298
VIN00151,79.27905787933724
VIN00151,79.28434197632279
VIN00151,79.28030833507117
VIN00151,79.28271206423328
VIN00151,79.28311465397313
VIN00151,79.2533262359703
VIN00151,79.24855052452376
VIN00152,79.3070029300039
VIN00152,79.30951658370846
VIN00152,79.29693130704104
VIN00152,79.32670310199904
VIN00152,79.30697523014182
VIN00152,79.2877684162447
VIN00152,79.30785477975023
VIN00152,79.29728906122598
VIN00152,79.2846812842588
VIN00152,79.30938283517058
VIN00152,79.29302998845063
VIN00153,79.31402182989785
VIN00153,79.29788330564027
VIN00153,79.32656456744735
VIN00153,79.29520299312443
VIN00153,79.32116135470473
VIN00153,79.3197366305971
VIN00153,79.31064735289947
VIN00153,79.30752604984069
VIN00153,79.31054797255742
VIN00153,79.30191266173605
VIN00153,79.30324216884388
VIN00154,79.24393287027695
VIN00154,79.23078199721174
VIN00154,79.24093425399344
VIN00154,79.24570347284576
VIN00154,79.23465238435082
VIN00154,79.23242510670744
VIN00154,79.24574494520617
VIN00154,79.24073435064815
VIN00154,79.23885263668333
VIN00154,79.2395034959834
VIN00154,79.23655068521863
VIN00155,79.2847096207296
VIN00155,79.29521691273838
VIN00155,79.29459397661326
VIN00155,79.268916667558
VIN00155,79.25714525720143
VIN00155,79.26857023788527
VIN00155,79.3043092349562
VIN00155,79.28793530765448
VIN00155,79.30607268632109
VIN00155,79.30151709339731
VIN00155,79.29083987677022
VIN00156,79.29521586418032
VIN00156,79.28435355911527
VIN00156,79.29650886042664
VIN00156,79.29652804604328
VIN00156,79.29256472542603
VIN00156,79.29755749117807
VIN00156,79.2927988023094
VIN00156,79.27874919113238
VIN00156,79.29531529796496
VIN00156,79.30127587364015
VIN00156,79.29020294043772
VIN00157,79.2750350262626
VIN00157,79.2798034611297
VIN00157,79.25359895275149
VIN00157,79.29260258630204
VIN00157,79.26590483983095
VIN00157,79.2585423889146
VIN00157,79.25508458621526
VIN00157,79.27593810774822
VIN00157,79.25346027323597
VIN00157,79.27200446896144
VIN00157,79.27754557341832
VIN00158,79.30534783366915
VIN00158,79.30319138523738
VIN00158,79.32144494130152
VIN00158,79.3082040622027
VIN00158,79.32959139623118
VIN00158,79.28359422290951
VIN00158,79.25729847824007
VIN00158,79.31921679204216
VIN00158,79.31828062326842
VIN00158,79.34099638050857
VIN00158,79.32907865349169
VIN00159,79.27736625298056
VIN00159,79.27247128557131
VIN00159,79.2668191381129
VIN00159,79.27356264955651
VIN00159,79.26774283165831
VIN00159,79.25447951437535
VIN00159,79.2733662728284
VIN00159,79.26355951458964
VIN00159,79.27887852161463
VIN00159,79.26501703548108
VIN00159,79.2819676764269
VIN00160,79.2767931258202
VIN00160,79.2648457544821
VIN00160,79.2617284430505
VIN00160,79.28714438238318
VIN00160,79.27030920260748
VIN00160,79.25811715027267
VIN00160,79.27321334041486
VIN00160,79.27184782195522
VIN00160,79.28788811368534
VIN00160,79.278546827605
VIN00160,79.279061103681
VIN00161,79.31141139007653
VIN00161,79.28314825209766
VIN00161,79.32236556170837
VIN00161,79.31623688434773
VIN00161,79.31945043649951
VIN00161,79.28923721295538
VIN00161,79.3026472649493
VIN00161,79.33469736230317
VIN00161,79.28898409732271
VIN00161,79.29438927057743
VIN00161,79.32740223526604
VIN00162,79.23389306170644
VIN00162,79.21645706190394
VIN00162,79.24600338816047
VIN00162,79.22824924064071
VIN00162,79.22203635705881
VIN00162,79.23742969697345
VIN00162,79.23437494725911
VIN00162,79.21995763659991
VIN00162,79.21785885515422
VIN00162,79.23323095881888
VIN00162,79.21756359452911
VIN00163,79.26448146850873
VIN00163,79.26488304874609
VIN00163,79.26051868278718
VIN00163,79.26114387244432
VIN00163,79.26612564095542
VIN00163,79.26739947369275
VIN00163,79.24857141400422
VIN00163,79.25459490102496
VIN00163,79.25102132479245
VIN00163,79.26609954325762
VIN00163,79.25852113939182
VIN00164,79.30867482145652
VIN00164,79.32132868465483
VIN00164,79.31376627796391
VIN00164,79.32419743957392
VIN00164,79.31010036869202
VIN00164,79.30687653679996
VIN00164,79.30414013899149
VIN00164,79.30690559329956
VIN00164,79.30675117763975
VIN00164,79.29341895789821
VIN00164,79.3120805168544
VIN00165,79.23343335488127
VIN00165,79.23893820813888
VIN00165,79.2407768683624
VIN00165,79.2173888693571
VIN00165,79.23773873991034
VIN00165,79.2138006252709
VIN00165,79.23605123638224
VIN00165,79.23269781945729
VIN00165,79.22916920830178
VIN00165,79.22231584468922
VIN00165,79.23327794567302
VIN00166,79.27195686854908
VIN00166,79.26752040786671
VIN00166,79.25957522751531
VIN00166,79.26746495177852
VIN00166,79.27360558648596
VIN00166,79.27570315052053
VIN00166,79.29390342101765
VIN00166,79.27008813231579
VIN00166,79.2700930487487
VIN00166,79.27875393252022
VIN00166,79.26355413543583
VIN00167,79.28021110076422
VIN00167,79.2646977682455
VIN00167,79.28232423026164
VIN00167,79.27447279393557
VIN00167,79.29634505392163
VIN00167,79.28600361260503
VIN00167,79.29031162979733
VIN00167,79.28699644916581
VIN00167,79.28002764606622
VIN00167,79.29691073673182
VIN00167,79.27984371555723
VIN00168,79.2951417158519
VIN00168,79.30407829513203
VIN00168,79.30637455636614
VIN00168,79.29466288940088
VIN00168,79.28548971028032
VIN00168,79.28656692412838
VIN00168,79.30561499789924
VIN00168,79.30858754215924
VIN00168,79.28439662320592
VIN00168,79.30182558714448
VIN00168,79.27987408867318
VIN00169,79.28983040749218
VIN00169,79.28691741046181
VIN00169,79.30972649730852
VIN00169,79.29300581332542
VIN00169,79.3058265219302
VIN00169,79.2984903564584
VIN00169,79.294319740013
VIN00169,79.27977121274877
VIN00169,79.29071800501818
VIN00169,79.28463122950744
VIN00169,79.26569625125562
VIN00170,79.30008322998061
VIN00170,79.30013825681019
VIN00170,79.30486626979281
VIN00170,79.32132712335297
VIN00170,79.3124374226329
VIN00170,79.29080806939707
VIN00170,79.31443340414994
VIN00170,79.27549837328091
VIN00170,79.31758756295504
VIN00170,79.30641811469901
VIN00170,79.29060064067204
VIN00171,79.2445543348566
VIN00171,79.24723490758171
VIN00171,79.23365665908968
VIN00171,79.22917246673104
VIN00171,79.2509568750236
VIN00171,79.24785473069664
VIN00171,79.23305449242424
VIN00171,79.22974590592254
VIN00171,79.21455571051362
VIN00171,79.221986820668
VIN00171,79.24255431262542
VIN00172,79.38565116527965
VIN00172,79.38298650316054
VIN00172,79.40265139888437
VIN00172,79.3769720035766
VIN00172,79.36826658714683
VIN00172,79.41111559047793
VIN00172,79.39297527245773
VIN00172,79.3652211159825
VIN00172,79.34265113322083
VIN00172,79.39239191574025
VIN00172,79.36462487006365
VIN00173,79.23210572780154
VIN00173,79.21475374711997
VIN00173,79.24241591631473
VIN00173,79.22458690749711
VIN00173,79.2216785638522
VIN00173,79.21387639230211
VIN00173,79.24035000037847
VIN00173,79.23128549761866
VIN00173,79.22411756060605
VIN00173,79.23847368930711
VIN00173,79.23317283059484
VIN00174,79.22506692486415
VIN00174,79.23991993969375
VIN00174,79.23378187139265
VIN00174,79.22639969410858
VIN00174,79.21547318442245
VIN00174,79.22367169805808
VIN00174,79.22963824657954
VIN00174,79.22861369457011
VIN00174,79.22204704328958
VIN00174,79.20212971851538
VIN00174,79.23161555214075
VIN00175,79.34403874908493
VIN00175,79.3454859588632
VIN00175,79.33460546164643
VIN00175,79.34060188700408
VIN00175,79.33559978969966
VIN00175,79.33397681060248
VIN00175,79.3379745967893
VIN00175,79.35546726663831
VIN00175,79.33266849301481
VIN00175,79.33027838980321
VIN00175,79.34881071474801
VIN00176,79.3276784070475
VIN00176,79.3149919860273
VIN00176,79.31636880210645
VIN00176,79.30222545825004
VIN00176,79.35434230291557
VIN00176,79.30914883867528
VIN00176,79.33967461927024
VIN00176,79.37144304377145
VIN00176,79.3306412606078
VIN00176,79.37403870697834
VIN00176,79.32352770732922
VIN00177,79.23041800728016
VIN00177,79.22584652284637
VIN00177,79.23514110473366
VIN00177,79.24204694782068
VIN00177,79.22196099620308
VIN00177,79.21379568667031
VIN00177,79.23722956440777
VIN00177,79.22956173299762
VIN00177,79.23587734195259
VIN00177,79.21251236739758
VIN00177,79.22680663219091
VIN00178,79.29463946833687
VIN00178,79.30743436333202
VIN00178,79.2978315716825
VIN00178,79.28042377684618
VIN00178,79.30030690315486
VIN00178,79.29335758271098
VIN00178,79.28230993487522
VIN00178,79.30050301094172
VIN00178,79.30830743475238
VIN00178,79.28511122951423
VIN00178,79.28419615974316
VIN00179,79.35729540216079
VIN00179,79.33835740104963
VIN00179,79.39978709301052
VIN00179,79.32698158764354
VIN00179,79.38842712962112
VIN00179,79.33819229141567
VIN00179,79.32527596642011
VIN00179,79.36159903027705
VIN00179,79.34998863604083
VIN00179,79.33024170308775
VIN00179,79.37668371176211
VIN00180,79.2736242441056
VIN00180,79.28169243358317
VIN00180,79.28395928068088
VIN00180,79.26698594893416
VIN00180,79.268715741443
VIN00180,79.26322068628575
VIN00180,79.28720324109214
VIN00180,79.27076221664336
VIN00180,79.26181879092286
VIN00180,79.26686825462515
VIN00180,79.27161044295885
VIN00181,79.32693002849197
VIN00181,79.32494317802501
VIN00181,79.32933505737802
VIN00181,79.34913265608597
VIN00181,79.35605148024673
VIN00181,79.34448099426344
VIN00181,79.32568683506354
VIN00181,79.33068277597906
VIN00181,79.292364569422
VIN00181,79.32076705807847
VIN00181,79.33453490715854
VIN00182,79.34294889421065
VIN00182,79.33006250446213
VIN00182,79.34631183901006
VIN00182,79.35166468918472
VIN00182,79.33283811743
VIN00182,79.37358725210312
