VIN,Trip,Make,Model,Version,Grade,Engine_Temperature,Battery_Voltage,Engine_Vibration,Mileage,Oil_Temperature,Coolant_Temperature,Engine_Load,RPM,Throttle_Position,Intake_Air_Temperature,Exhaust_Gas_Temperature,Fuel_Pressure,Optimized_Performance
VIN00129,8,Mercedes,C200,1.5L Turbo,AMG Line,87.53317567178689,12.783886663590435,42.237236620894066,1555,99.05041348996953,82.33039594256826,21.33881712839651,3418,65.93126846435194,28.18952944034549,424.2079736338332,3.786225649561069,79.58155667105356
VIN00129,9,Mercedes,C200,1.5L Turbo,AMG Line,88.19419288995505,12.278961402076442,48.80555794576736,1972,90.75676502401163,90.52435846921327,84.92941511349846,2026,33.43442659972716,31.995786593531605,421.2942571829187,3.9119628946959564,60.48487758827193
VIN00129,10,Mercedes,C200,1.5L Turbo,AMG Line,94.73021793430897,12.448480166479175,50.41165492451778,2375,91.11028805777217,84.13185666864739,72.7561292614722,1256,33.69600791542316,24.472832782804122,382.684643303973,4.029288755306541,63.85083633997392
VIN00130,1,BMW,320i,2.0L Turbo,Luxury,87.76995584894856,12.845120929113603,46.93716255967678,55,98.30479032508646,86.51116165255178,40.347867890053905,2557,89.44013718991307,26.307936767302287,404.1216054881993,4.111038754518392,65.10027762726
VIN00130,2,BMW,320i,2.0L Turbo,Luxury,92.90802424916095,13.007212370524623,45.39562319042412,479,90.86809313086619,88.25646025698798,82.23439309207362,1068,36.42756786468943,23.774631251640443,399.08581019916176,3.990429954743578,69.54207665082345
VIN00130,3,BMW,320i,2.0L Turbo,Luxury,94.29305869918196,13.11341364504623,47.33095367603563,829,91.99743769401267,87.54077207344275,57.9865489182508,4831,57.51856660625831,31.089242468824743,397.4328167648379,3.692795731550485,69.73120889173899
VIN00130,4,BMW,320i,2.0L Turbo,Luxury,83.48468954492768,12.857653028583357,45.40484334461761,1167,91.64643403805024,87.41134702415133,73.36735047574328,5242,59.73888054878961,26.542227723641307,376.18414965671536,3.6020174056044567,62.6493133701855
VIN00130,5,BMW,320i,2.0L Turbo,Luxury,92.83209867367607,12.646683065087636,44.949809334326275,1247,93.85552588372416,86.94644505530368,23.11474268809053,4878,94.38406189749644,26.655760620336896,428.75155739866574,3.9222051051269213,91.1266139870098
VIN00130,6,BMW,320i,2.0L Turbo,Luxury,92.97548380808782,12.903821271005027,42.274245238067365,1706,85.03776485758135,83.23141629372361,45.66962764303334,1591,67.76375200503259,28.536074294511874,411.0095978355544,3.813214643660358,94.2315576530893
VIN00130,7,BMW,320i,2.0L Turbo,Luxury,91.10778176692601,12.994465517406264,47.79622697459248,1888,93.02512817324191,87.02721841539926,57.06993855958301,5517,52.12282084220875,31.44870915523657,400.841091165872,4.085678371444178,75.36608485510276
VIN00130,8,BMW,320i,2.0L Turbo,Luxury,87.60989728492652,12.600642313457943,42.14664079222351,1964,89.0623145166661,87.93518946956307,80.58444247987515,3843,66.81025295084385,28.73536993234775,401.6498676928239,3.9409074345167254,98.33888592046634
VIN00130,9,BMW,320i,2.0L Turbo,Luxury,89.77139000091363,12.801529798424026,42.6352509043136,2034,92.24932638806972,83.66607172608776,60.922544618497376,5776,78.76316207619995,26.728637197502508,415.19651459701083,3.6129851702159645,89.44000479403908
VIN00130,10,BMW,320i,2.0L Turbo,Luxury,85.77180593217847,13.032956425165336,43.30582973163029,2342,86.92297694913164,84.52252617177271,79.20656449931536,1284,33.134987873627864,29.077893505326728,355.3032700114988,4.1515497235289684,88.28383394935909
VIN00131,1,Hyundai,Elantra,2.0L,Limited,79.08599923085215,12.659095430077993,45.41325885077241,479,91.09181897107021,90.53981364805561,57.06772175088539,1904,45.97522471778281,30.948952691663195,395.2303589625006,4.100528796609833,98.66866308461779
VIN00131,2,Hyundai,Elantra,2.0L,Limited,93.22452496107702,12.749334786193097,45.58344272201727,575,98.38428620307425,86.97972010254715,59.888878674201734,2004,85.01186362118925,25.46448800968596,410.3912155808064,4.0254754538542095,86.4277990441914
VIN00131,3,Hyundai,Elantra,2.0L,Limited,92.50560566357463,13.009953120619997,41.86210649992257,874,87.45238806931931,81.71604655355871,50.40981792720369,1371,89.08018007611099,27.727866353011525,409.4711140879812,3.735366250545614,91.08492325038077
VIN00131,4,Hyundai,Elantra,2.0L,Limited,91.62355448392745,12.90499807563144,43.13961735614923,1197,91.91051312434914,85.42151488098243,32.15781053508674,5897,17.281518659817124,32.47259482893517,402.08023197311786,4.049345748049199,70.7921586430706
VIN00131,5,Hyundai,Elantra,2.0L,Limited,83.39235379311958,12.8484452962911,43.48436845468185,1675,96.48842916531025,87.27164727498116,71.35584128591816,3166,12.856251445106444,26.55840148851042,357.1793736142897,3.942373843378307,92.68284561797941
VIN00131,6,Hyundai,Elantra,2.0L,Limited,93.14994191656513,12.725170658725533,44.780485203280534,1805,93.34943643338514,83.72542651910028,66.92466108471234,4978,33.19322912113432,25.05343925639393,415.0322208969912,3.4451971828374126,70.76497355709427
VIN00131,7,Hyundai,Elantra,2.0L,Limited,93.32919685822316,12.885534071656723,43.00889491395143,2105,98.67043997156041,87.39592198473323,46.022007437195604,4959,39.11758376299406,26.51086232355269,378.5989313122758,3.8690745109336713,63.28175704756087
VIN00131,8,Hyundai,Elantra,2.0L,Limited,97.50057050626756,13.268871241227588,45.18238401019696,2295,91.6672400980662,85.74000567136588,84.06499574936124,4670,81.2678219060326,30.46725821813395,350.8905657473061,4.034885113732323,80.07620396714186
VIN00131,9,Hyundai,Elantra,2.0L,Limited,88.86695265923944,12.69688915878685,49.65091579533985,2466,96.95266692100833,86.18501228793131,53.66103771494914,2090,7.191772404444611,29.44471962803624,367.2633763040892,3.6512867362052948,62.937416991675114
VIN00131,10,Hyundai,Elantra,2.0L,Limited,96.88786114873227,12.42721153433651,50.34017097072223,2716,89.63304169390946,84.65726908813477,23.605692574920752,2861,6.92852912217322,28.080799458173583,381.30001911054427,3.944225208546871,92.92400164735044
VIN00132,1,Hyundai,Elantra,2.0L,Limited,84.99528833365049,12.47728299116241,44.35586640427851,53,89.80686477428657,87.50849996500132,84.43031051222957,2947,22.35953168114133,24.622949695063962,396.58948225530344,3.729736651759981,96.34143413743769
VIN00132,2,Hyundai,Elantra,2.0L,Limited,84.89175581286695,13.069752439047807,44.51797856130606,131,93.9964991715147,82.68340912075757,86.53512935519794,1221,79.86667668840808,26.086565902322317,406.19807844160437,3.9737716532130807,83.6129123359128
VIN00132,3,Hyundai,Elantra,2.0L,Limited,87.55185560991657,12.924942975903118,43.509915248015005,215,91.29545572835428,85.7096853185164,87.76000909078408,5263,25.87412386672765,30.278208293653286,412.56193413547487,3.795998007986942,76.65340097674623
VIN00132,4,Hyundai,Elantra,2.0L,Limited,88.23332982633774,12.957173218954605,43.6683436075928,424,94.427393992991,85.52724499250048,21.79243279736179,3179,41.339744967872925,30.385584427765924,393.25887202972376,3.728714926445865,88.32735032138487
VIN00132,5,Hyundai,Elantra,2.0L,Limited,86.09550156011501,12.704399567190833,43.86092064353634,570,94.77262072539783,83.04418472657271,36.21185655097589,4437,88.41465824852936,35.85971445851963,393.7231561195747,3.6846040382201326,99.40685943466708
VIN00132,6,Hyundai,Elantra,2.0L,Limited,82.52272499620078,13.120241438547565,41.76216298768421,828,90.77923509042775,82.60750560158446,86.95086422849518,3028,55.67334750891289,28.3906054998177,413.4918423378417,3.742845508689352,75.1918109800862
VIN00132,7,Hyundai,Elantra,2.0L,Limited,84.21105047377037,12.58028119529438,42.55279949670965,1233,94.81981012275499,91.13889260850368,44.15168150883389,5497,98.2125826539415,34.45164593229744,383.4883959022765,3.804684523048062,63.17453032829999
VIN00132,8,Hyundai,Elantra,2.0L,Limited,97.35488970119368,12.942599507545665,45.1053672378353,1555,92.50158882788395,82.07590997421039,74.57227229244359,1547,8.101571516927379,28.753541463429585,382.2181782525482,3.671961563130358,86.60886918439793
VIN00132,9,Hyundai,Elantra,2.0L,Limited,94.50719990482457,12.685066566964153,42.476948460672524,1664,98.37597403971431,86.78989620842674,64.93731129978323,3548,43.12013458178893,25.626938414875873,360.71294678015454,3.756110616371024,93.59038758813341
VIN00132,10,Hyundai,Elantra,2.0L,Limited,85.51533842034027,12.194742782776407,41.61160668971392,1955,87.17087846427911,82.39097753452728,69.82342476530638,2537,51.35643952817195,25.622082906069092,406.1204143509954,3.344050840978762,67.74475773241022
VIN00133,1,BMW,320i,2.0L Turbo,Luxury,95.54202804440558,12.629863714951876,47.599746332889396,472,92.8576241546652,86.26823593947108,45.58805639736592,4194,40.58947306617817,29.929540293353657,469.9524329873655,3.7802127594745563,76.09980891558877
VIN00133,2,BMW,320i,2.0L Turbo,Luxury,86.68419217906815,12.967837047910875,38.5544995421277,968,89.27925307680805,85.02698677665514,85.2986719594744,4557,6.01372038231713,28.46014624980749,450.75759967162287,3.934035320789265,68.34894233547017
VIN00133,3,BMW,320i,2.0L Turbo,Luxury,90.30036796035195,13.352377988226285,48.65272828930082,1439,98.65097544204187,88.51391311223587,87.779579149826,3277,46.50337613201015,25.566128695933855,334.65325959496863,3.899215956813366,91.73350186336317
VIN00133,4,BMW,320i,2.0L Turbo,Luxury,93.80227053808682,12.33826358191605,43.09783679058881,1843,90.51736246527716,82.31163244148863,36.39847332937251,1178,52.56594907733925,28.987026285184715,396.39509728335196,3.425994368626132,93.83891383814932
VIN00133,5,BMW,320i,2.0L Turbo,Luxury,94.90324150611869,12.66329955094087,42.72984755838525,2177,92.2856701690314,85.74473848028235,45.92870080692222,2868,92.51088646206891,31.191174926460132,383.2285724630956,3.6223531633064896,97.3166618123265
VIN00133,6,BMW,320i,2.0L Turbo,Luxury,92.61928354016771,12.414340771801085,44.88558012216494,2321,90.09126705112382,82.35473273738938,56.208059918859064,5554,7.346013763023616,32.96351802581577,431.2887314666508,3.882196787698642,84.09728201985963
VIN00133,7,BMW,320i,2.0L Turbo,Luxury,92.72104488991172,12.84595897275517,44.086600846027224,2545,97.20743576568576,76.26636254404109,88.81464037422855,4588,32.3830662480338,32.750271356686255,444.6032040818686,3.834871466200569,80.22317561735196
VIN00133,8,BMW,320i,2.0L Turbo,Luxury,91.82870447447453,12.324378140036123,52.834482158271015,3009,96.64596281988753,83.58649635432145,85.11968658381385,4541,59.9063021041196,22.353201008158173,405.21619674028574,3.9597097674558706,83.43323967356291
VIN00133,9,BMW,320i,2.0L Turbo,Luxury,82.55542178336765,12.98192207627653,41.58311974942664,3123,92.15412103410763,83.08521197734697,27.20750703457911,2654,51.74702412870313,24.945869140382833,380.3444375338925,3.693075075269387,97.53084891427098
VIN00133,10,BMW,320i,2.0L Turbo,Luxury,88.43605659956934,12.655742881374715,47.008720044619494,3225,89.84447620676829,82.79795030757886,69.50651079559817,4123,47.09293073820095,28.953701244763376,421.85520794853903,3.777412337542404,79.4937783333445
VIN00134,1,BMW,320i,2.0L Turbo,Luxury,86.13861353729834,13.025690442695069,41.61761935074382,168,97.4716898364432,86.33059318762186,36.14070548678282,3727,87.9392088514784,30.117334014239773,339.7994533174033,3.786569643431609,92.42293924968058
VIN00134,2,BMW,320i,2.0L Turbo,Luxury,86.19281691726695,13.037604160379738,46.163321847290646,665,93.7018150037373,78.32023095587549,69.99684111333963,4188,89.65850078452446,26.784822199983367,414.69227183280293,3.9552757454351823,82.21452732837409
VIN00134,3,BMW,320i,2.0L Turbo,Luxury,90.14210624400533,13.097967547994598,43.81844272359314,923,93.07496140822951,81.60091843684988,75.45027589176397,5655,35.40782175041603,24.12855985971542,421.11886303663925,3.769737524553531,95.52688608417213
VIN00134,4,BMW,320i,2.0L Turbo,Luxury,103.4400757487677,12.78371007318869,45.39431397112495,1325,87.14408319531812,82.08032484618673,88.37381381907721,1832,84.50170839074076,26.54499829355229,405.1305825495257,4.197322943199634,80.92884650083255
VIN00134,5,BMW,320i,2.0L Turbo,Luxury,84.30383100911187,12.48344839974663,40.57072971638085,1728,91.77594513585416,82.08482426594426,24.993247604617572,1433,80.91030545610293,28.156224143732008,396.621788052705,3.69470052947897,75.84399947408185
VIN00134,6,BMW,320i,2.0L Turbo,Luxury,94.07794444322877,12.331807786459365,43.78705417537251,1909,94.25702643528085,83.80061594229207,72.52131368772345,1242,46.633159292298124,23.827524189554303,411.8039846680193,3.7550740217519754,84.94701828275785
VIN00134,7,BMW,320i,2.0L Turbo,Luxury,90.91383960181798,13.196325588001777,42.58183482329022,2333,99.3898677011808,87.65070876223686,39.83163903298204,2194,19.522610422475125,24.553063040545453,418.06681758162426,3.8957924971798588,90.87868767548912
VIN00134,8,BMW,320i,2.0L Turbo,Luxury,86.86516782169639,11.983794545709346,43.308649667617566,2557,89.88965849519079,82.36559973204457,47.29874332603042,5243,17.12121553178566,28.52941557730449,383.6878548653706,3.830762357141222,67.67195670999956
VIN00134,9,BMW,320i,2.0L Turbo,Luxury,99.9508416196478,12.54233483817661,43.659007500024266,2634,96.40093970775274,88.29419701582533,32.15779586669802,2545,82.35811304626715,25.556262244567833,410.92966831796554,3.815998003914548,66.62215151419416
VIN00134,10,BMW,320i,2.0L Turbo,Luxury,91.59938913279952,12.735773428575968,43.299762570014394,2944,88.70079025617574,87.64320282550625,80.83387785731634,3466,88.54883433140104,31.06659403981096,378.7576234891688,3.663940563978896,63.59943673813704
VIN00135,1,Audi,A4,2.0L TFSI,Premium,94.65172525784452,13.396961359614245,44.74745545435747,72,96.796458933741,85.10628293190824,49.3624700402318,5295,64.27731162161496,26.037468410167367,399.1470019572645,4.104445304738398,89.18209668742557
VIN00135,2,Audi,A4,2.0L TFSI,Premium,86.82625112555334,12.576957398074764,44.70406016196544,538,92.17496672180978,86.4685149774707,69.35964437545476,4795,49.00255389161711,26.83528084767821,417.4757602952428,3.708761927748234,80.32044966067924
VIN00135,3,Audi,A4,2.0L TFSI,Premium,80.92953079290193,12.325450477963809,44.67639947061057,910,98.4104225946338,82.1335223689812,31.020997826020796,2352,96.75925600891868,26.022190860227614,424.69490849316634,3.842157035370735,98.8927779059321
VIN00135,4,Audi,A4,2.0L TFSI,Premium,94.75901095893944,12.672357294300559,36.725056328243795,1065,88.12727446657206,77.76247221074291,76.50435765028448,1042,22.969005210083957,26.37458426002061,382.0130877895873,3.765798648434455,91.06993406917094
VIN00135,5,Audi,A4,2.0L TFSI,Premium,99.3883619009745,13.35858493495785,43.167277047180775,1190,88.76208904678126,81.23638097852458,48.81351502753823,4650,75.0685434011605,22.654155742260464,441.0782899567724,3.847548502057775,78.32664699101535
VIN00135,6,Audi,A4,2.0L TFSI,Premium,98.97970496938488,12.751320144227506,45.14365667675414,1473,86.64676334731492,87.1467475622442,25.536120757375816,4456,91.61095482223955,23.661524839465944,439.88627924151314,3.6836015019356245,98.66908454577084
VIN00135,7,Audi,A4,2.0L TFSI,Premium,102.1429192049244,12.211421037787638,46.76401410823051,1549,93.29068041615068,88.07196242326495,88.3326789677858,5174,62.273241819331545,30.706564777415956,398.9359458736025,3.8305249317255434,93.96247074505709
VIN00135,8,Audi,A4,2.0L TFSI,Premium,95.4381590104184,12.498497139403536,46.21621006992075,1780,93.14941322503348,85.12175670429932,48.45605231384913,2816,48.63587377093306,32.082586618962594,362.3371510380676,3.944604804141838,93.51891953630215
VIN00135,9,Audi,A4,2.0L TFSI,Premium,95.00196687332021,12.7784997906697,44.82517506517769,2007,88.42304367381016,84.67703275043894,61.56626343242934,1879,56.918321935781215,28.08716451289498,382.2837236342964,4.130950147578384,68.5821632816517
VIN00135,10,Audi,A4,2.0L TFSI,Premium,94.82862780818733,12.789534496553873,43.78325870190244,2502,97.36004317053695,83.53076642132363,37.3008340022466,3021,26.749513513166782,29.402180200264056,370.1157605179885,3.8432470769592966,76.32496778845609
VIN00136,1,Ford,Focus,1.5L,Titanium,86.03607201308138,12.181861967171564,43.68079197090363,325,93.51454363784117,89.49788336437177,71.51506252901696,2740,28.80350382332744,27.138783460812064,390.9910758886182,3.618611216911107,69.14616103373208
VIN00136,2,Ford,Focus,1.5L,Titanium,86.50505463984643,12.656540490343007,45.30847429058075,623,94.05099724580164,84.218568382889,78.72302585690173,2829,79.6084084755029,26.968998498527927,394.7698152640145,3.7639278800533393,85.96955212699399
VIN00136,3,Ford,Focus,1.5L,Titanium,86.89388875982563,12.44629121338845,43.731522064142546,1029,98.29555429249173,90.73142613075484,43.536405995426094,1968,35.67000222434723,28.50699987352045,381.61529653789387,4.095449931941223,99.72987658375396
VIN00136,4,Ford,Focus,1.5L,Titanium,89.71496280406842,13.078512241071776,44.88226271618817,1266,93.05186943964864,82.344293412064,37.873820677359525,3838,37.261016836818385,28.563360587051857,406.54086156011454,3.901261050193213,64.50786728972928
VIN00136,5,Ford,Focus,1.5L,Titanium,96.9647951345298,12.715937909758521,41.42853201354172,1385,89.83916458247283,87.94507332694748,66.0044594951067,4798,98.90007904187631,29.734221639421715,375.5458462372823,4.043013862981538,91.27496552746862
VIN00136,6,Ford,Focus,1.5L,Titanium,84.71206201936864,12.845738525112184,47.68940273285904,1859,84.35105873729235,85.41125581270963,25.05241106953345,3706,62.842426325960986,26.78248777838386,377.74101360248454,3.526074607488676,74.0347180235371
VIN00136,7,Ford,Focus,1.5L,Titanium,102.96556923723271,12.525023975013447,46.030381100805826,2091,89.72764799617401,89.62366195145265,29.82063508480833,4044,79.90744571687597,31.753547672180765,428.48275829326525,3.8607687316510835,95.8016852074155
VIN00136,8,Ford,Focus,1.5L,Titanium,84.26145743015846,12.867162792400036,50.83083592586397,2468,87.59148755722477,84.65203758996688,83.9219667176477,2391,91.28829460653304,26.994120505438175,392.63466874859523,3.7336537006737904,90.48099308167426
VIN00136,9,Ford,Focus,1.5L,Titanium,87.30091344081372,12.610356034045166,44.02035564634693,2855,93.13423542861177,79.05480804715056,23.309879067612854,3830,54.46680542503014,26.37429459989692,454.0733076978828,3.903350545707379,91.52940832939267
VIN00136,10,Ford,Focus,1.5L,Titanium,96.93554442895243,12.96262104689762,42.34685418658162,2969,91.75681085262559,84.24241224911223,77.65250821905477,1586,93.31803405847272,28.378583477106435,415.9750577673774,3.974501161865578,65.66384344728218
VIN00137,1,Mercedes,C200,1.5L Turbo,AMG Line,88.22694467330666,13.072986229915967,43.334628482666695,89,94.04801160159097,81.5389847208137,58.2666873006347,4500,34.61390740063827,26.94656100228623,419.70759400495626,3.5179117631864094,92.89124272315655
VIN00137,2,Mercedes,C200,1.5L Turbo,AMG Line,87.93310680480246,12.875756129649295,50.55541455823193,454,95.59191593738464,83.83562242430757,38.83711464881908,5342,5.875264240185759,28.657365789908773,419.55676829012486,4.154019618012368,95.34097463630417
VIN00137,3,Mercedes,C200,1.5L Turbo,AMG Line,84.03231851871536,12.575647343367118,50.048973692803855,620,91.52195468402635,85.1986618492312,65.75699031171038,3099,65.66025454953736,28.741559599343017,411.3322134003804,3.7763117072834813,96.43897550879683
VIN00137,4,Mercedes,C200,1.5L Turbo,AMG Line,87.21035627030575,12.739861958622301,49.95498011799123,796,85.18547281496178,82.58790930878862,39.91713515867991,4576,99.23238451321333,28.048346915430105,383.7125348777866,4.188359950167464,84.02366822822115
VIN00137,5,Mercedes,C200,1.5L Turbo,AMG Line,102.66661414329647,12.620976248821725,38.485447257819516,1267,97.74594806042377,88.19470605885289,30.711421460115186,4598,13.449668458390743,30.449810505011694,392.65728419577636,3.7451618372716715,62.0706424193676
VIN00137,6,Mercedes,C200,1.5L Turbo,AMG Line,87.22409375405769,12.56311976653772,49.236742259430926,1453,91.50990369480519,82.452051974774,89.56644010619543,1798,25.801956469628532,28.325235113423762,440.2149354074222,3.4394915906290917,83.40851858057144
VIN00137,7,Mercedes,C200,1.5L Turbo,AMG Line,93.42447654437971,13.270026241257616,46.678535407471756,1830,94.95651892244695,86.25873339257683,42.014834119762554,5168,81.98420180671687,27.554961314474017,400.5006896197232,4.012832769204903,61.895298713029206
VIN00137,8,Mercedes,C200,1.5L Turbo,AMG Line,82.50104974366266,12.68640296250508,41.80831339674238,2115,92.47757342734766,88.78572762456079,54.18527661002777,1577,13.02533723890457,26.533949188801238,353.73063774084926,3.7834255926636713,66.30546812529678
VIN00137,9,Mercedes,C200,1.5L Turbo,AMG Line,89.00259336452041,12.65227012554724,45.509850557445844,2422,89.57983050522822,90.6992564715043,28.622825917027498,3957,82.93643027831293,30.168655650293335,343.1609719141046,4.226645650168978,72.11913960411196
VIN00137,10,Mercedes,C200,1.5L Turbo,AMG Line,95.29932449683983,12.318056019291339,44.130614893922704,2597,82.89452842057214,79.80364139750593,62.35063089551135,2729,31.885387504377913,22.55526164703582,377.6499738345882,3.8931250705674003,82.156798512123
VIN00138,1,Audi,A4,2.0L TFSI,Premium,90.57316327218031,12.279435091615635,44.35158669511456,121,100.48359313011551,87.93285028904873,35.652908827399926,2193,86.9446755060578,28.182781346294746,357.3330045403834,3.8936130685814625,73.16321917992575
VIN00138,2,Audi,A4,2.0L TFSI,Premium,91.08278997293574,12.706323545751223,51.22536482871213,539,100.4306575706689,81.93046396047802,89.05183781610522,5399,12.179698222335478,29.20196835001936,454.04517045466935,3.7297573898320606,68.91338710662339
VIN00138,3,Audi,A4,2.0L TFSI,Premium,92.05302376375008,13.287162500214793,48.397875184756664,983,88.41699706982416,84.86735899853575,85.32706062226764,3379,72.1173740014569,28.849315322731222,412.46226530219474,3.863799216683604,62.083234877010995
VIN00138,4,Audi,A4,2.0L TFSI,Premium,94.03590706277322,12.875388066335919,44.18091017245074,1477,95.94975388201271,82.5748246506167,50.11642821825302,1134,47.904137300775645,23.073575829418246,447.83022710436995,3.520550125342772,72.52070151642025
VIN00138,5,Audi,A4,2.0L TFSI,Premium,87.90389232866048,12.865798265881887,45.3183959704145,1952,93.5543380296791,86.48571082309255,60.84848140804437,4168,40.950305685465054,34.57259435727603,443.4119793009687,4.095088741305435,71.18541704014027
VIN00138,6,Audi,A4,2.0L TFSI,Premium,83.36066966800243,12.874120569723486,44.042695196186,2212,93.5493244812821,82.60118066722522,79.55966619791181,4999,52.43416451082681,23.453031063947716,436.61360784171893,3.835296599395225,71.64464620197285
VIN00138,7,Audi,A4,2.0L TFSI,Premium,81.88617584505543,12.551072322003925,41.934443158081024,2595,97.01795846486851,85.54012104442116,34.79196031536577,5931,72.88293533347347,28.636987257609047,408.96910787373787,3.785279772150018,79.60009788424983
VIN00138,8,Audi,A4,2.0L TFSI,Premium,93.48300695228245,12.567496522919159,45.010439895294596,2938,90.80235930196075,81.7978364674377,62.941601073721515,1653,22.556852006725993,27.16541863616171,411.2987826170494,3.73515709820082,73.75004468335825
VIN00138,9,Audi,A4,2.0L TFSI,Premium,89.58904105496755,12.527839021568766,39.41116521865045,2997,89.54600532316628,84.72684409954532,40.99031564989623,4680,55.514966524137705,31.551527256483393,388.8884704750978,3.58577922869911,77.58926260485927
VIN00138,10,Audi,A4,2.0L TFSI,Premium,89.2280049129963,12.751854104798557,41.941019367766394,3277,93.42658041756073,81.76588405056852,77.03274931629133,5411,58.71950316255938,29.524500220257075,401.13562629156036,4.179757474177147,95.87603371008447
VIN00139,1,Ford,Focus,1.5L,Titanium,80.32442540886203,12.76372092969393,47.40570881537828,446,90.67199058319824,88.90718852782832,63.15470281221306,4543,36.30258731491382,23.186097223784856,373.12227812989994,3.7714821690306746,65.53287343211582
VIN00139,2,Ford,Focus,1.5L,Titanium,84.62646698530959,12.630378403118181,45.32729024734114,890,94.96214191136501,87.0025285149154,40.47625504229438,2731,31.783110574117465,28.321846136699147,431.7117217304766,3.6702961599682062,81.10109586506931
VIN00139,3,Ford,Focus,1.5L,Titanium,89.26248091689385,12.910971055578642,44.07615841133148,1268,89.66411225272769,80.02143848935214,69.32472479238795,3553,31.591829358031635,21.98869224151114,436.76889913042885,3.94418345396269,71.41650940848531
VIN00139,4,Ford,Focus,1.5L,Titanium,98.15161791651417,12.512854145892236,46.59134550963337,1753,90.83906786259601,77.89275861428331,88.55328918441946,5441,19.11691154924825,23.515743889857927,400.1990096506731,3.908944344785304,97.10055900852558
VIN00139,5,Ford,Focus,1.5L,Titanium,83.21537535170951,12.534655774564836,42.849087713960756,2197,98.52900861060428,85.36447103844736,42.66236671901508,5168,22.412077979545963,28.858015621275,346.34432564180344,4.148977158744692,64.56679753121044
VIN00139,6,Ford,Focus,1.5L,Titanium,89.21145371418766,12.403400710548148,42.77901779287572,2536,94.91766848920633,83.35634961071698,24.04865669741195,2480,40.52660289869556,29.311638471610905,396.51005834342453,3.9352735022086676,93.52002853244075
VIN00139,7,Ford,Focus,1.5L,Titanium,96.7372202203178,12.564370108097528,45.18973475273282,3002,93.83262062956369,83.46429543754022,78.09895220797256,5788,12.866743463538647,29.060721096981176,424.8127381166594,3.915075454916396,83.97159270163635
VIN00139,8,Ford,Focus,1.5L,Titanium,83.658410155645,13.126630095668228,42.20965008649571,3268,88.02991289174996,87.18002053283894,82.04687979555877,4259,53.86025093068084,28.91009312589158,477.69216186074095,3.7382458245277257,90.03662793855403
VIN00139,9,Ford,Focus,1.5L,Titanium,91.10439326157433,12.4592382456426,42.3849006594711,3620,92.28224707197484,81.51057292428823,79.03929762621,2216,66.04791346218792,25.247655048315814,426.65236983200776,3.7645491976598753,73.74749021178404
VIN00139,10,Ford,Focus,1.5L,Titanium,86.73166942979101,12.725365461336418,45.93748501437788,3954,95.48685932961065,89.13842459606776,27.936598556185178,3057,87.35146733782793,24.904138602420854,395.857204060859,3.8168578676887224,76.70931484020173
VIN00140,1,Volkswagen,Jetta,1.4L TSI,SEL,88.51774758114249,12.789971176371221,47.37028915129745,457,92.11824742314178,84.80127614042968,25.963564782603,1748,33.55555202346021,24.144942619143464,366.0374411802793,3.4246223186362057,99.30845222439575
VIN00140,2,Volkswagen,Jetta,1.4L TSI,SEL,93.87273268188419,13.351453646865707,44.15260532689427,691,90.91518738711481,87.71926570966625,54.028903513683666,2125,42.27304658965083,32.564946599008245,341.53003998526924,3.965151327316919,95.46520073091123
VIN00140,3,Volkswagen,Jetta,1.4L TSI,SEL,91.82892947819887,12.656584235950946,42.29879253923359,1067,96.03317608046383,85.81726703985794,32.7392689122322,3161,29.734993485985203,31.911968016225313,416.0128875871732,3.836446352676544,67.82043094100385
VIN00140,4,Volkswagen,Jetta,1.4L TSI,SEL,89.19422439435023,12.818689828512179,46.457438106195276,1377,96.67862933750959,82.59574511668741,70.69457076037784,3864,53.79535978956762,29.67660972517816,382.9035575500868,3.709398567139516,84.448110168489
VIN00140,5,Volkswagen,Jetta,1.4L TSI,SEL,89.0282341673022,12.013936328487237,49.350697799946175,1431,92.09050631537472,83.39368155582235,37.66571081149313,5996,74.3543437907971,26.181410502967125,429.34080413777457,3.855689958660529,82.84122727830888
VIN00140,6,Volkswagen,Jetta,1.4L TSI,SEL,95.37561023428727,12.875598534104192,46.039745170368676,1804,87.50436637972587,84.55966116425084,79.55927259659086,1867,52.786495510665496,24.24873706551346,424.65926009106863,3.6279525995645687,86.83395085846058
VIN00140,7,Volkswagen,Jetta,1.4L TSI,SEL,88.75259386349401,12.835121865332189,47.814719571774006,2266,89.55411451475237,84.66304724841186,50.0338951858169,5950,76.01692657817597,32.48668234872184,353.0749097529109,3.7396347963591476,72.06098098657158
VIN00140,8,Volkswagen,Jetta,1.4L TSI,SEL,94.09738592924612,12.322545809546748,43.21388513202431,2440,92.02864165212964,81.48055672795154,29.19012266626435,3562,57.12250549267135,27.725337090914934,448.34088846591953,4.28504316517086,83.74643442257904
VIN00140,9,Volkswagen,Jetta,1.4L TSI,SEL,91.5012100111776,13.25294557184684,41.51683423762155,2917,93.07183178167135,84.08402626933312,76.12341974854041,1404,91.87102938375449,26.090588202029718,373.184755952858,3.7446343065836807,60.0254969037326
VIN00140,10,Volkswagen,Jetta,1.4L TSI,SEL,94.98177452731505,12.759290875550567,46.762559957729124,2998,87.88140589657638,89.34911324140043,41.97241532840667,1638,29.354239892606778,28.981207395605797,448.42334855140814,3.663372138584667,74.47788952571585
